WARD_NO,date,Temperature_Mean
31,4/1/2013,299.1983032
32,4/1/2013,299.1983032
47,4/1/2013,299.1983032
48,4/1/2013,299.1983032
60,4/1/2013,299.1983032
61,4/1/2013,299.1895182
78,4/1/2013,299.0900901
23,4/1/2013,299.1983032
168,4/1/2013,299.0762939
169,4/1/2013,299.0762939
179,4/1/2013,299.0762939
149,4/1/2013,299.0910464
150,4/1/2013,299.0762939
82,4/1/2013,299.0762939
83,4/1/2013,299.1398633
84,4/1/2013,299.1043389
85,4/1/2013,299.0762939
174,4/1/2013,299.0762939
175,4/1/2013,299.0762939
186,4/1/2013,299.0762939
187,4/1/2013,299.0762939
188,4/1/2013,299.0762939
189,4/1/2013,299.0762939
190,4/1/2013,299.0762939
191,4/1/2013,299.0762939
193,4/1/2013,299.0762939
184,4/1/2013,299.0762939
185,4/1/2013,299.0762939
192,4/1/2013,299.0762939
194,4/1/2013,299.0762939
195,4/1/2013,299.0762939
196,4/1/2013,299.0762939
1,4/1/2013,299.1983032
52,4/1/2013,299.1983032
129,4/1/2013,299.1201289
170,4/1/2013,299.0762939
171,4/1/2013,299.0762939
183,4/1/2013,299.0762939
197,4/1/2013,299.0762939
177,4/1/2013,299.0762939
172,4/1/2013,299.0762939
26,4/1/2013,299.1983032
25,4/1/2013,299.1983032
86,4/1/2013,299.0762939
198,4/1/2013,299.1301178
24,4/1/2013,299.1983032
27,4/1/2013,299.1983032
28,4/1/2013,299.1983032
29,4/1/2013,299.1983032
30,4/1/2013,299.1983032
49,4/1/2013,299.1983032
59,4/1/2013,299.1346237
113,4/1/2013,299.0762939
50,4/1/2013,299.1347732
57,4/1/2013,299.0762939
58,4/1/2013,299.0762939
79,4/1/2013,299.0762939
80,4/1/2013,299.0762939
88,4/1/2013,299.0762939
110,4/1/2013,299.0762939
62,4/1/2013,299.1983032
63,4/1/2013,299.0967177
90,4/1/2013,299.0762939
91,4/1/2013,299.0762939
92,4/1/2013,299.0762939
93,4/1/2013,299.0762939
111,4/1/2013,299.0762939
112,4/1/2013,299.0762939
114,4/1/2013,299.0762939
115,4/1/2013,299.0762939
116,4/1/2013,299.0762939
117,4/1/2013,299.0762939
89,4/1/2013,299.0762939
109,4/1/2013,299.0762939
120,4/1/2013,299.0762939
121,4/1/2013,299.0762939
77,4/1/2013,299.0866738
94,4/1/2013,299.0762939
95,4/1/2013,299.0762939
96,4/1/2013,299.0762939
100,4/1/2013,299.0762939
101,4/1/2013,299.0762939
107,4/1/2013,299.0762939
108,4/1/2013,299.0762939
97,4/1/2013,299.0762939
98,4/1/2013,299.0762939
99,4/1/2013,299.0762939
103,4/1/2013,299.0762939
104,4/1/2013,299.0762939
105,4/1/2013,299.0762939
106,4/1/2013,299.0762939
125,4/1/2013,299.0762939
126,4/1/2013,299.0762939
127,4/1/2013,299.0762939
128,4/1/2013,299.0762939
131,4/1/2013,299.0762939
122,4/1/2013,299.0762939
123,4/1/2013,299.0762939
124,4/1/2013,299.0762939
132,4/1/2013,299.0762939
133,4/1/2013,299.0762939
134,4/1/2013,299.0762939
157,4/1/2013,299.0762939
158,4/1/2013,299.0762939
135,4/1/2013,299.0762939
136,4/1/2013,299.0762939
137,4/1/2013,299.0762939
138,4/1/2013,299.0762939
139,4/1/2013,299.0762939
140,4/1/2013,299.0762939
141,4/1/2013,299.0762939
118,4/1/2013,299.0762939
119,4/1/2013,299.0762939
142,4/1/2013,299.0762939
143,4/1/2013,299.0762939
144,4/1/2013,299.0762939
145,4/1/2013,299.0762939
153,4/1/2013,299.0762939
155,4/1/2013,299.0762939
156,4/1/2013,299.0762939
154,4/1/2013,299.0762939
162,4/1/2013,299.0762939
163,4/1/2013,299.0762939
164,4/1/2013,299.0762939
161,4/1/2013,299.0762939
165,4/1/2013,299.0762939
166,4/1/2013,299.0762939
167,4/1/2013,299.0762939
180,4/1/2013,299.0762939
181,4/1/2013,299.0762939
182,4/1/2013,299.0762939
146,4/1/2013,299.0762939
147,4/1/2013,299.0762939
148,4/1/2013,299.0762939
151,4/1/2013,299.0762939
152,4/1/2013,299.0762939
178,4/1/2013,299.0762939
173,4/1/2013,299.0762939
176,4/1/2013,299.0762939
2,7/1/2013,295.8919678
3,7/1/2013,295.8919678
4,7/1/2013,295.8919678
51,7/1/2013,295.8985315
53,7/1/2013,295.8927731
54,7/1/2013,295.9368094
55,7/1/2013,295.9483125
56,7/1/2013,296.0463122
81,7/1/2013,296.0516663
87,7/1/2013,296.0516663
10,7/1/2013,295.8919678
11,7/1/2013,295.8919678
5,7/1/2013,295.8919678
6,7/1/2013,295.8919678
7,7/1/2013,295.8919678
8,7/1/2013,295.8919678
9,7/1/2013,295.8919678
130,7/1/2013,296.2792576
159,7/1/2013,296.2792664
40,7/1/2013,296.1573754
72,7/1/2013,296.27568
16,7/1/2013,295.8919678
160,7/1/2013,296.0516663
17,7/1/2013,295.8919678
37,7/1/2013,295.8919678
38,7/1/2013,295.8919678
42,7/1/2013,295.8919678
69,7/1/2013,295.8920922
73,7/1/2013,296.0451973
12,7/1/2013,295.8931537
13,7/1/2013,295.8919678
14,7/1/2013,296.0175372
15,7/1/2013,295.8919678
39,7/1/2013,295.9465984
41,7/1/2013,295.9261687
70,7/1/2013,295.9082988
71,7/1/2013,296.0324656
102,7/1/2013,296.0516663
43,7/1/2013,295.8919678
44,7/1/2013,295.8919678
67,7/1/2013,295.9184858
68,7/1/2013,295.8919678
74,7/1/2013,296.0516663
75,7/1/2013,295.9732583
35,7/1/2013,295.9031366
36,7/1/2013,295.8919678
45,7/1/2013,295.8919678
64,7/1/2013,295.9325595
65,7/1/2013,295.9296076
66,7/1/2013,295.8919678
76,7/1/2013,296.0239249
18,7/1/2013,295.8919678
19,7/1/2013,295.8919678
20,7/1/2013,295.8919678
21,7/1/2013,295.8919678
22,7/1/2013,295.8919678
33,7/1/2013,295.8919678
34,7/1/2013,295.8919678
46,7/1/2013,295.8919678
31,7/1/2013,295.8919678
32,7/1/2013,295.8919678
47,7/1/2013,295.8919678
48,7/1/2013,295.8919678
60,7/1/2013,295.8919678
61,7/1/2013,295.9034665
78,7/1/2013,296.0336085
23,7/1/2013,295.8919678
168,7/1/2013,296.0516663
169,7/1/2013,296.0516663
179,7/1/2013,296.0516663
149,7/1/2013,296.0655343
150,7/1/2013,296.0516663
82,7/1/2013,296.0516663
83,7/1/2013,296.0800918
84,7/1/2013,296.0780299
85,7/1/2013,296.0516663
174,7/1/2013,296.0516663
175,7/1/2013,296.0516663
186,7/1/2013,296.0516663
187,7/1/2013,296.0516663
188,7/1/2013,296.0516663
189,7/1/2013,296.0516663
190,7/1/2013,296.0516663
191,7/1/2013,296.0516663
193,7/1/2013,296.0516663
184,7/1/2013,296.0516663
185,7/1/2013,296.0516663
192,7/1/2013,296.0516663
194,7/1/2013,296.0516663
195,7/1/2013,296.0516663
196,7/1/2013,296.0516663
1,7/1/2013,295.8919678
52,7/1/2013,295.8919678
129,7/1/2013,296.1352778
170,7/1/2013,296.0516663
171,7/1/2013,296.0516663
183,7/1/2013,296.0516663
197,7/1/2013,296.0516663
177,7/1/2013,296.0516663
172,7/1/2013,296.0516663
26,7/1/2013,295.8919678
25,7/1/2013,295.8919678
86,7/1/2013,296.0516663
198,7/1/2013,296.1543308
24,7/1/2013,295.8919678
27,7/1/2013,295.8919678
28,7/1/2013,295.8919678
29,7/1/2013,295.8919678
30,7/1/2013,295.8919678
49,7/1/2013,295.8919678
59,7/1/2013,295.9753181
113,7/1/2013,296.0516663
50,7/1/2013,295.9751225
57,7/1/2013,296.0516663
58,7/1/2013,296.0516663
79,7/1/2013,296.0516663
80,7/1/2013,296.0516663
88,7/1/2013,296.0516663
110,7/1/2013,296.0516663
62,7/1/2013,295.8919678
63,7/1/2013,296.0249335
90,7/1/2013,296.0516663
91,7/1/2013,296.0516663
92,7/1/2013,296.0516663
93,7/1/2013,296.0516663
111,7/1/2013,296.0516663
112,7/1/2013,296.0516663
114,7/1/2013,296.0516663
115,7/1/2013,296.0516663
116,7/1/2013,296.0516663
117,7/1/2013,296.0516663
89,7/1/2013,296.0516663
109,7/1/2013,296.0516663
120,7/1/2013,296.0516663
121,7/1/2013,296.0516663
77,7/1/2013,296.0380801
94,7/1/2013,296.0516663
95,7/1/2013,296.0516663
96,7/1/2013,296.0516663
100,7/1/2013,296.0516663
101,7/1/2013,296.0516663
107,7/1/2013,296.0516663
108,7/1/2013,296.0516663
97,7/1/2013,296.0516663
98,7/1/2013,296.0516663
99,7/1/2013,296.0516663
103,7/1/2013,296.0516663
104,7/1/2013,296.0516663
105,7/1/2013,296.0516663
106,7/1/2013,296.0516663
125,7/1/2013,296.0516663
126,7/1/2013,296.0516663
127,7/1/2013,296.0516663
128,7/1/2013,296.0516663
131,7/1/2013,296.0516663
122,7/1/2013,296.0516663
123,7/1/2013,296.0516663
124,7/1/2013,296.0516663
132,7/1/2013,296.0516663
133,7/1/2013,296.0516663
134,7/1/2013,296.0516663
157,7/1/2013,296.0516663
158,7/1/2013,296.0516663
135,7/1/2013,296.0516663
136,7/1/2013,296.0516663
137,7/1/2013,296.0516663
138,7/1/2013,296.0516663
139,7/1/2013,296.0516663
140,7/1/2013,296.0516663
141,7/1/2013,296.0516663
118,7/1/2013,296.0516663
119,7/1/2013,296.0516663
142,7/1/2013,296.0516663
143,7/1/2013,296.0516663
144,7/1/2013,296.0516663
145,7/1/2013,296.0516663
153,7/1/2013,296.0516663
155,7/1/2013,296.0516663
156,7/1/2013,296.0516663
154,7/1/2013,296.0516663
162,7/1/2013,296.0516663
163,7/1/2013,296.0516663
164,7/1/2013,296.0516663
161,7/1/2013,296.0516663
165,7/1/2013,296.0516663
166,7/1/2013,296.0516663
167,7/1/2013,296.0516663
180,7/1/2013,296.0516663
181,7/1/2013,296.0516663
182,7/1/2013,296.0516663
146,7/1/2013,296.0516663
147,7/1/2013,296.0516663
148,7/1/2013,296.0516663
151,7/1/2013,296.0516663
152,7/1/2013,296.0516663
178,7/1/2013,296.0516663
173,7/1/2013,296.0516663
176,7/1/2013,296.0516663
2,10/1/2013,294.9506836
3,10/1/2013,294.9506836
4,10/1/2013,294.9506836
51,10/1/2013,294.9649875
53,10/1/2013,294.9524386
54,10/1/2013,295.0212026
55,10/1/2013,295.0734726
56,10/1/2013,295.2870383
81,10/1/2013,295.2987061
87,10/1/2013,295.2987061
10,10/1/2013,294.9506836
11,10/1/2013,294.9506836
5,10/1/2013,294.9506836
6,10/1/2013,294.9506836
7,10/1/2013,294.9506836
8,10/1/2013,294.9506836
9,10/1/2013,294.9506836
130,10/1/2013,295.5787551
159,10/1/2013,295.5787659
40,10/1/2013,295.2881328
72,10/1/2013,295.5706209
16,10/1/2013,294.9506836
160,10/1/2013,295.2987061
17,10/1/2013,294.9506836
37,10/1/2013,294.9506836
38,10/1/2013,294.9506836
42,10/1/2013,294.9506836
69,10/1/2013,294.9509548
73,10/1/2013,295.2846086
12,10/1/2013,294.9520802
13,10/1/2013,294.9506836
14,10/1/2013,295.0985615
15,10/1/2013,294.9506836
39,10/1/2013,295.0150199
41,10/1/2013,294.9909606
70,10/1/2013,294.9862728
71,10/1/2013,295.1735706
102,10/1/2013,295.2987061
43,10/1/2013,294.9506836
44,10/1/2013,294.9506836
67,10/1/2013,295.0084728
68,10/1/2013,294.9506836
74,10/1/2013,295.2987061
75,10/1/2013,295.1278357
35,10/1/2013,294.9750233
36,10/1/2013,294.9506836
45,10/1/2013,294.9506836
64,10/1/2013,295.0391429
65,10/1/2013,295.03271
66,10/1/2013,294.9506836
76,10/1/2013,295.2382509
18,10/1/2013,294.9506836
19,10/1/2013,294.9506836
20,10/1/2013,294.9506836
21,10/1/2013,294.9506836
22,10/1/2013,294.9506836
33,10/1/2013,294.9506836
34,10/1/2013,294.9506836
46,10/1/2013,294.9506836
31,10/1/2013,294.9506836
32,10/1/2013,294.9506836
47,10/1/2013,294.9506836
48,10/1/2013,294.9506836
60,10/1/2013,294.9506836
61,10/1/2013,294.9757421
78,10/1/2013,295.2593537
23,10/1/2013,294.9506836
168,10/1/2013,295.2987061
169,10/1/2013,295.2987061
179,10/1/2013,295.2987061
149,10/1/2013,295.2431491
150,10/1/2013,295.2987061
82,10/1/2013,295.2987061
83,10/1/2013,295.0938293
84,10/1/2013,295.1930903
85,10/1/2013,295.2987061
174,10/1/2013,295.2987061
175,10/1/2013,295.2987061
186,10/1/2013,295.2987061
187,10/1/2013,295.2987061
188,10/1/2013,295.2987061
189,10/1/2013,295.2987061
190,10/1/2013,295.2987061
191,10/1/2013,295.2987061
193,10/1/2013,295.2987061
184,10/1/2013,295.2987061
185,10/1/2013,295.2987061
192,10/1/2013,295.2987061
194,10/1/2013,295.2987061
195,10/1/2013,295.2987061
196,10/1/2013,295.2987061
1,10/1/2013,294.9506836
52,10/1/2013,294.9506836
129,10/1/2013,295.4015893
170,10/1/2013,295.2987061
171,10/1/2013,295.2987061
183,10/1/2013,295.2987061
197,10/1/2013,295.2987061
177,10/1/2013,295.2987061
172,10/1/2013,295.2987061
26,10/1/2013,294.9506836
25,10/1/2013,294.9506836
86,10/1/2013,295.2987061
198,10/1/2013,295.4250339
24,10/1/2013,294.9506836
27,10/1/2013,294.9506836
28,10/1/2013,294.9506836
29,10/1/2013,294.9506836
30,10/1/2013,294.9506836
49,10/1/2013,294.9506836
59,10/1/2013,295.1323247
113,10/1/2013,295.2987061
50,10/1/2013,295.1318984
57,10/1/2013,295.2987061
58,10/1/2013,295.2987061
79,10/1/2013,295.2987061
80,10/1/2013,295.2987061
88,10/1/2013,295.2987061
110,10/1/2013,295.2987061
62,10/1/2013,294.9506836
63,10/1/2013,295.2404488
90,10/1/2013,295.2987061
91,10/1/2013,295.2987061
92,10/1/2013,295.2987061
93,10/1/2013,295.2987061
111,10/1/2013,295.2987061
112,10/1/2013,295.2987061
114,10/1/2013,295.2987061
115,10/1/2013,295.2987061
116,10/1/2013,295.2987061
117,10/1/2013,295.2987061
89,10/1/2013,295.2987061
109,10/1/2013,295.2987061
120,10/1/2013,295.2987061
121,10/1/2013,295.2987061
77,10/1/2013,295.2690984
94,10/1/2013,295.2987061
95,10/1/2013,295.2987061
96,10/1/2013,295.2987061
100,10/1/2013,295.2987061
101,10/1/2013,295.2987061
107,10/1/2013,295.2987061
108,10/1/2013,295.2987061
97,10/1/2013,295.2987061
98,10/1/2013,295.2987061
99,10/1/2013,295.2987061
103,10/1/2013,295.2987061
104,10/1/2013,295.2987061
105,10/1/2013,295.2987061
106,10/1/2013,295.2987061
125,10/1/2013,295.2987061
126,10/1/2013,295.2987061
127,10/1/2013,295.2987061
128,10/1/2013,295.2987061
131,10/1/2013,295.2987061
122,10/1/2013,295.2987061
123,10/1/2013,295.2987061
124,10/1/2013,295.2987061
132,10/1/2013,295.2987061
133,10/1/2013,295.2987061
134,10/1/2013,295.2987061
157,10/1/2013,295.2987061
158,10/1/2013,295.2987061
135,10/1/2013,295.2987061
136,10/1/2013,295.2987061
137,10/1/2013,295.2987061
138,10/1/2013,295.2987061
139,10/1/2013,295.2987061
140,10/1/2013,295.2987061
141,10/1/2013,295.2987061
118,10/1/2013,295.2987061
119,10/1/2013,295.2987061
142,10/1/2013,295.2987061
143,10/1/2013,295.2987061
144,10/1/2013,295.2987061
145,10/1/2013,295.2987061
153,10/1/2013,295.2987061
155,10/1/2013,295.2987061
156,10/1/2013,295.2987061
154,10/1/2013,295.2987061
162,10/1/2013,295.2987061
163,10/1/2013,295.2987061
164,10/1/2013,295.2987061
161,10/1/2013,295.2987061
165,10/1/2013,295.2987061
166,10/1/2013,295.2987061
167,10/1/2013,295.2987061
180,10/1/2013,295.2987061
181,10/1/2013,295.2987061
182,10/1/2013,295.2987061
146,10/1/2013,295.2987061
147,10/1/2013,295.2987061
148,10/1/2013,295.2987061
151,10/1/2013,295.2987061
152,10/1/2013,295.2987061
178,10/1/2013,295.2987061
173,10/1/2013,295.2987061
176,10/1/2013,295.2987061
2,1/1/2014,296.7527466
3,1/1/2014,296.7527466
4,1/1/2014,296.7527466
51,1/1/2014,296.7577788
53,1/1/2014,296.753364
54,1/1/2014,296.7559909
55,1/1/2014,296.7959446
56,1/1/2014,296.8710783
81,1/1/2014,296.8751831
87,1/1/2014,296.8751831
10,1/1/2014,296.7527466
11,1/1/2014,296.7527466
5,1/1/2014,296.7527466
6,1/1/2014,296.7527466
7,1/1/2014,296.7527466
8,1/1/2014,296.7527466
9,1/1/2014,296.7527466
130,1/1/2014,297.2310044
159,1/1/2014,297.2310181
40,1/1/2014,297.1523501
72,1/1/2014,297.2283801
16,1/1/2014,296.7527466
160,1/1/2014,296.8751831
17,1/1/2014,296.7527466
37,1/1/2014,296.7527466
38,1/1/2014,296.7527466
42,1/1/2014,296.7527466
69,1/1/2014,296.752842
73,1/1/2014,296.8702235
12,1/1/2014,296.754618
13,1/1/2014,296.7527466
14,1/1/2014,296.9509087
15,1/1/2014,296.7527466
39,1/1/2014,296.8389597
41,1/1/2014,296.8067193
70,1/1/2014,296.7652671
71,1/1/2014,296.928192
102,1/1/2014,296.8751831
43,1/1/2014,296.7527466
44,1/1/2014,296.7527466
67,1/1/2014,296.7730772
68,1/1/2014,296.7527466
74,1/1/2014,296.8751831
75,1/1/2014,296.8150698
35,1/1/2014,296.7613094
36,1/1/2014,296.7527466
45,1/1/2014,296.7527466
64,1/1/2014,296.7838671
65,1/1/2014,296.781604
66,1/1/2014,296.7527466
76,1/1/2014,296.8539146
18,1/1/2014,296.7527466
19,1/1/2014,296.7527466
20,1/1/2014,296.7527466
21,1/1/2014,296.7527466
22,1/1/2014,296.7527466
33,1/1/2014,296.7527466
34,1/1/2014,296.7527466
46,1/1/2014,296.7527466
31,1/1/2014,296.7527466
32,1/1/2014,296.7527466
47,1/1/2014,296.7527466
48,1/1/2014,296.7527466
60,1/1/2014,296.7527466
61,1/1/2014,296.7615623
78,1/1/2014,296.8613387
23,1/1/2014,296.7527466
168,1/1/2014,296.8751831
169,1/1/2014,296.8751831
179,1/1/2014,296.8751831
149,1/1/2014,296.7728428
150,1/1/2014,296.8751831
82,1/1/2014,296.8751831
83,1/1/2014,296.5547597
84,1/1/2014,296.6806306
85,1/1/2014,296.8751831
174,1/1/2014,296.8751831
175,1/1/2014,296.8751831
186,1/1/2014,296.8751831
187,1/1/2014,296.8751831
188,1/1/2014,296.8751831
189,1/1/2014,296.8751831
190,1/1/2014,296.8751831
191,1/1/2014,296.8751831
193,1/1/2014,296.8751831
184,1/1/2014,296.8751831
185,1/1/2014,296.8751831
192,1/1/2014,296.8751831
194,1/1/2014,296.8751831
195,1/1/2014,296.8751831
196,1/1/2014,296.8751831
1,1/1/2014,296.7527466
52,1/1/2014,296.7527466
129,1/1/2014,297.0059032
170,1/1/2014,296.8751831
171,1/1/2014,296.8751831
183,1/1/2014,296.8751831
197,1/1/2014,296.8751831
177,1/1/2014,296.8751831
172,1/1/2014,296.8751831
26,1/1/2014,296.7527466
25,1/1/2014,296.7527466
86,1/1/2014,296.8751831
198,1/1/2014,297.0356912
24,1/1/2014,296.7527466
27,1/1/2014,296.7527466
28,1/1/2014,296.7527466
29,1/1/2014,296.7527466
30,1/1/2014,296.7527466
49,1/1/2014,296.7527466
59,1/1/2014,296.8166491
113,1/1/2014,296.8751831
50,1/1/2014,296.8164991
57,1/1/2014,296.8751831
58,1/1/2014,296.8751831
79,1/1/2014,296.8751831
80,1/1/2014,296.8751831
88,1/1/2014,296.8751831
110,1/1/2014,296.8751831
62,1/1/2014,296.7527466
63,1/1/2014,296.8546878
90,1/1/2014,296.8751831
91,1/1/2014,296.8751831
92,1/1/2014,296.8751831
93,1/1/2014,296.8751831
111,1/1/2014,296.8751831
112,1/1/2014,296.8751831
114,1/1/2014,296.8751831
115,1/1/2014,296.8751831
116,1/1/2014,296.8751831
117,1/1/2014,296.8751831
89,1/1/2014,296.8751831
109,1/1/2014,296.8751831
120,1/1/2014,296.8751831
121,1/1/2014,296.8751831
77,1/1/2014,296.8647669
94,1/1/2014,296.8751831
95,1/1/2014,296.8751831
96,1/1/2014,296.8751831
100,1/1/2014,296.8751831
101,1/1/2014,296.8751831
107,1/1/2014,296.8751831
108,1/1/2014,296.8751831
97,1/1/2014,296.8751831
98,1/1/2014,296.8751831
99,1/1/2014,296.8751831
103,1/1/2014,296.8751831
104,1/1/2014,296.8751831
105,1/1/2014,296.8751831
106,1/1/2014,296.8751831
125,1/1/2014,296.8751831
126,1/1/2014,296.8751831
127,1/1/2014,296.8751831
128,1/1/2014,296.8751831
131,1/1/2014,296.8751831
122,1/1/2014,296.8751831
123,1/1/2014,296.8751831
124,1/1/2014,296.8751831
132,1/1/2014,296.8751831
133,1/1/2014,296.8751831
134,1/1/2014,296.8751831
157,1/1/2014,296.8751831
158,1/1/2014,296.8751831
135,1/1/2014,296.8751831
136,1/1/2014,296.8751831
137,1/1/2014,296.8751831
138,1/1/2014,296.8751831
139,1/1/2014,296.8751831
140,1/1/2014,296.8751831
141,1/1/2014,296.8751831
118,1/1/2014,296.8751831
119,1/1/2014,296.8751831
142,1/1/2014,296.8751831
143,1/1/2014,296.8751831
144,1/1/2014,296.8751831
145,1/1/2014,296.8751831
153,1/1/2014,296.8751831
155,1/1/2014,296.8751831
156,1/1/2014,296.8751831
154,1/1/2014,296.8751831
162,1/1/2014,296.8751831
163,1/1/2014,296.8751831
164,1/1/2014,296.8751831
161,1/1/2014,296.8751831
165,1/1/2014,296.8751831
166,1/1/2014,296.8751831
167,1/1/2014,296.8751831
180,1/1/2014,296.8751831
181,1/1/2014,296.8751831
182,1/1/2014,296.8751831
146,1/1/2014,296.8751831
147,1/1/2014,296.8751831
148,1/1/2014,296.8751831
151,1/1/2014,296.8751831
152,1/1/2014,296.8751831
178,1/1/2014,296.8751831
173,1/1/2014,296.8751831
176,1/1/2014,296.8751831
2,4/1/2014,300.4047241
3,4/1/2014,300.4047241
4,4/1/2014,300.4047241
51,4/1/2014,300.4045548
53,4/1/2014,300.4047033
54,4/1/2014,300.4157494
55,4/1/2014,300.4032706
56,4/1/2014,300.4007424
81,4/1/2014,300.4006042
87,4/1/2014,300.4006042
10,4/1/2014,300.4047241
11,4/1/2014,300.4047241
5,4/1/2014,300.4047241
6,4/1/2014,300.4047241
7,4/1/2014,300.4047241
8,4/1/2014,300.4047241
9,4/1/2014,300.4047241
130,4/1/2014,300.4620643
159,4/1/2014,300.4620667
40,4/1/2014,300.4998868
72,4/1/2014,300.462975
16,4/1/2014,300.4047241
160,4/1/2014,300.4006042
17,4/1/2014,300.4047241
37,4/1/2014,300.4047241
38,4/1/2014,300.4047241
42,4/1/2014,300.4047241
69,4/1/2014,300.4047209
73,4/1/2014,300.4007711
12,4/1/2014,300.4052162
13,4/1/2014,300.4047241
14,4/1/2014,300.4568243
15,4/1/2014,300.4047241
39,4/1/2014,300.427391
41,4/1/2014,300.4189144
70,4/1/2014,300.4043028
71,4/1/2014,300.4366665
102,4/1/2014,300.4006042
43,4/1/2014,300.4047241
44,4/1/2014,300.4047241
67,4/1/2014,300.40404
68,4/1/2014,300.4047241
74,4/1/2014,300.4006042
75,4/1/2014,300.402627
35,4/1/2014,300.404436
36,4/1/2014,300.4047241
45,4/1/2014,300.4047241
64,4/1/2014,300.4036769
65,4/1/2014,300.4037531
66,4/1/2014,300.4047241
76,4/1/2014,300.4013199
18,4/1/2014,300.4047241
19,4/1/2014,300.4047241
20,4/1/2014,300.4047241
21,4/1/2014,300.4047241
22,4/1/2014,300.4047241
33,4/1/2014,300.4047241
34,4/1/2014,300.4047241
46,4/1/2014,300.4047241
31,4/1/2014,300.4047241
32,4/1/2014,300.4047241
47,4/1/2014,300.4047241
48,4/1/2014,300.4047241
60,4/1/2014,300.4047241
61,4/1/2014,300.4044275
78,4/1/2014,300.4010701
23,4/1/2014,300.4047241
168,4/1/2014,300.4006042
169,4/1/2014,300.4006042
179,4/1/2014,300.4006042
149,4/1/2014,300.4175289
150,4/1/2014,300.4006042
82,4/1/2014,300.4006042
83,4/1/2014,300.4667656
84,4/1/2014,300.4327786
85,4/1/2014,300.4006042
174,4/1/2014,300.4006042
175,4/1/2014,300.4006042
186,4/1/2014,300.4006042
187,4/1/2014,300.4006042
188,4/1/2014,300.4006042
189,4/1/2014,300.4006042
190,4/1/2014,300.4006042
191,4/1/2014,300.4006042
193,4/1/2014,300.4006042
184,4/1/2014,300.4006042
185,4/1/2014,300.4006042
192,4/1/2014,300.4006042
